['will_watch', 'rating_people_num', 'rating_score', 'watched', 'story', 'per_rating_5to1', 'actors', 'img_url', 'short_name', 'tags', 'director', 'authors', 'date', 'img_name', 'total_money', 'types', 'better_than', 'product_type', 'name', 'language', 'country', 'length', 'related_movie']
8490$40860$6.7$50671$在一次行动，三剑客被米莱迪（米拉•乔沃维奇 Milla Jovovich 饰）和白金汉公爵（奥兰多•布鲁姆 Orlando Bloom 饰）背叛暗算，以失败归隐告终乡间。三年后，练就一手好剑术的达达尼昂（罗根•勒曼 Logan Lerman 饰）初出茅庐，来到巴黎投奔火枪队长特雷维尔（马修•麦克费登 Matthew Macfadyen 饰），与三剑客不打不相识，意外成为惺惺相惜的好友，同时也偶遇王后侍女，与之一见倾心。不久后众人意外得知权倾朝野的红衣教主黎塞留（克里斯托弗•沃尔兹 Christoph Waltz 饰）为了自己的灭国计划，想要挑拨英法两国关系，意欲制造一起皇室丑闻，使国王路易十三对王后安娜产生误会。富有正义感的众人为了抗击红衣教主的邪恶阴谋，维护安娜王后的清白，保持英法两国的和平关系，和敌人展开了斗智斗勇的比拼。达达尼昂更是凭借出色的剑术和足智多谋的头脑在这场争斗中崭露头角….　　该片改编自法国作家大仲马的代表作《三个火枪手》。$7.5,31.6,50.4,9.1,1.4,$马修·麦克费登,米拉·乔沃维奇,卢克·伊万斯,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1056072904.jpg$三个火枪手$名著改编,动作,美国,冒险,法国,喜剧,2011,爱情,$保罗·安德森$安德鲁·戴维斯 , 保罗·安德森,$2012-05-15$p1056072904.jpg$3986$动作,冒险,爱情,$动作片:48,冒险片:36,$进口$三个火枪手$英语,$法国,美国,英国,德国,$110$机械师,飓风营救2,敢死队2,虎胆龙威5,特种部队2：全面反击,谍影重重4,背水一战,特工争风,致命黑兰,危情谍战,$
631$885$5.8$1030$在荒凉炎热的戈壁峡谷，唯一的水源处，斑马们正进行快乐的游戏。巨大岩石的阴凉处，一匹母斑马拼尽全力生下了一只小宝宝。然而令斑马们震惊的是，这只新生儿只有前半身有条纹，后半身雪白一片。伙伴们大肆嘲笑这个名叫库巴（杰克·T·奥斯汀 Jake T. Austin 饰）的小可怜，甚至认为它是不幸的象征。太阳继续散发着苦毒的热量，水源越来越少，干旱悄然来临，死亡正悄悄逼近。　　从妈妈的口中，库巴听说了斑马身上条纹的由来。虚弱的妈妈最终被死神带走，库巴也决定去寻找传说中那个魔法水潭，只为变成一匹真正的斑马。不谙世事的小家伙，就此踏上了凶险和充满希望的旅程……$4.8,15.4,49.4,24.3,6.0,$杰克·T·奥斯汀,史蒂夫·布西密,洛雷塔·迪瓦恩,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2216409026.jpg$斑马总动员$动画,南非,2013,喜剧,动物,非洲动画,美国,动画电影,$安东尼·希尔瓦斯顿$拉菲艾拉·德尔·多恩 , 安东尼·希尔瓦斯顿,$2014-12-31$p2216409026.jpg$3939$动画,冒险,家庭,$冒险片:13,动画片:9,$进口$斑马总动员$英语,$南非,$86$驯龙骑士,赞鸟历险记,抢劫坚果店,极地大冒险2,火鸡总动员,拯救大明星,史酷比,丛林之王,秘鲁大冒险,猫和老鼠：罗宾汉和他的机灵鼠,$
2357$7098$3.8$7435$运势一向极差并且做任何事都十分倒霉的宫男（小沈阳 饰）因为听信了坑蒙拐骗、信口开河的不靠谱算命先生萨摩耶夫（李诚儒 饰）的指点，因此与为了一份跟梦中情人的口头婚约而绞尽脑汁、迫切求财的秦招妹（田亮 饰）组成“呆萌寻女”二人团，阴差阳错来到新加坡，想借出国碰运气，开始了他们的发财梦。从坐上飞机开始，两个“逗比”就一路笑料百出，风波不断，为了赚钱甚至还打起了挖地道到古董店抢劫的主意，令人啼笑皆非。也在经历了“赌场风波”后，两个倒霉蛋又卷入一宗古董大劫案之中，并因此与“南洋富商”董大山（陈小春 饰）结下梁子。但赚钱的同时泡妞也不能耽误，宫男邂逅了神秘“女神”颜琪（熊黛林 饰），虽然令他魂牵梦绕的女神一直难以琢磨，并不妨碍他与董大山展开一场激烈的“女神”争夺战，原本庸庸碌碌平平淡淡的宫男也在新加坡引来了人生中戏剧性的变化……$2.4,3.9,21.4,28.3,44.1,$小沈阳,田亮,陈小春,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p2230699039.jpg$将错就错$喜剧,小沈阳,烂片,搞笑,国产电影,2015,中国,爱情,$王宁$王宁,$2015-03-05$p2230699039.jpg$3933$喜剧,爱情,$喜剧片:1,爱情片:1,$国产$将错就错$汉语普通话,$中国大陆,$92$黄金福将,爱情魔发师,江湖论剑实录,横冲直撞好莱坞,我为相亲狂,山炮进城,超萌英雄,女神跟我走,疯狂72小时,吉星高照2015,$
366$384$4.9$485$故事发生在神奇古老的阿拉伯世界。古阿拉伯王国有一个比王国还要古老的古城巴库提鲁，穷小子辛巴达（杨鸥 配音）和富家公子阿拉丁（黄莺 配音）是一对调皮捣蛋的鬼马组合，宁静的小城常常被这双傻瓜二人组搞的鸡飞狗跳、天翻地覆。　　在一次惊心动魄的追逐战后，跑到海边的辛巴达偶然间得到了一只神秘的漂流瓶。瓶内隐藏着数千海里外的惊天秘密----相传在古怪可怕的独眼巨人堡里，囚禁着阿拉伯世界的美丽公主阿依吐拉。探险独眼巨人堡，得到传说中的月光玫瑰，就可以救出公主，更可以获得无尽的财宝。辛巴达带着对金钱的渴求向往、阿拉丁怀着对公主的无尽迷恋，拉上富家小妹妹艾露露（杨梦露 配音），三人踏上了凶险未卜的冒险之旅。$8.9,8.5,30.1,25.0,27.5,$杨鸥,黄莺,杨梦露,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1965007732.jpg$辛巴达历险记2013$动画,中国,险记,烂片,中国电影,扯淡,青春,恶心,$程炳峰 / 顾培欣 / Benpineko$顾培欣 , 平泳佳 , Benpineko,$2013-05-31$p1965007732.jpg$3912$动画,冒险,$$国产$辛巴达历险记2013$汉语普通话,$中国大陆,$90$太空熊猫历险记,丛林有情狼3：伟大的狼游戏,潜艇总动员,摩登森林之美食总动员,神兵小将,十二生肖城市英雄,靠岸,幻象战警,洪吉童,闯堂兔,$
563$7581$5.5$9534$狂虐的飓风向苏格兰内陆步步紧逼。泰晤士水闸首席设计师罗伯（罗伯特·卡莱尔 Robert Carlyle 饰）和前妻——水闸工程总监萨米（杰萨琳·吉尔西格 Jessalyn Gilsig 饰）被叫回到水闸做安全检查，而罗伯心怀芥蒂疏远的父亲莱纳德教授（汤姆·康特奈 Tom Courtenay 饰）根据自己丰富经验测算并料定一旦洪水袭来，泰晤士河水闸必将被击溃。他及时将此情况报告给了危机控制中心的纳什女士。然而他的警告并未到重视，危机控制中心的专家不能准确地判断情况，不置可否的副首相竟向人们承诺洪水不会抵达伦敦市区。　　洪峰3小时后到达了伦敦，滔天骇浪跃过水闸，数亿吨的洪水急速奔涌进中央伦敦，顷刻间一片汪洋。数百万伦敦人危在旦夕。罗伯特，萨米和莱纳德只有几小时来挽救这座城市……$2.6,12.7,48.3,28.5,7.9,$罗伯特·卡莱尔,杰萨琳·吉尔西格,汤姆·康特奈,$http://img3.douban.com/lpic/s2756570.jpg$水啸雾都$灾难,英国,英国电影,科幻,水啸雾都,洪水,灾难片,2007,$托尼·米歇尔$Justin Bodle , Matthew Cope , Richard Doyle , Nick Morley,$2008-09-14$s2756570.jpg$3900$动作,灾难,$灾难片:16,动作片:11,$进口分账$水啸雾都$英语,$英国,南非,加拿大,$110$末日地火,雷电,风暴模型,10.5级大地震,地球风暴,紧急迫降,灾难地带：纽约火山,灭顶之灾,太阳攻击,2012世界末日,$
11526$54434$5.7$70092$十九世纪初的中国，妇女还保留着裹小脚的复苏。在湖南的某个小镇，百合（李冰冰 饰）与雪花（全智贤 饰）按照当地风俗结为老同，自幼生活在一起，靠着女书交流彼此的心事，她们之间深厚的情感无 人能够取代。随着年龄的长大，百合与雪花必须嫁作人妇，从此开始了各自的苦难人生。21世纪 初，尼娜（李冰冰 饰）即将因公赴美，却在临行前夕得知好友索菲娅（全智贤 饰）车祸住院的消息。索菲娅是她自学生时代便在一起的好友，她们更按照古老的风俗结为老同。这场车祸，让久久失去联系的两人重新聚首……　　本片根据美籍华裔畅销作家邝丽莎所著小说《雪花与秘扇》改编。$4.3,15.9,46.4,25.6,7.8,$李冰冰,全智贤,姜武,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p1263875538.jpg$雪花秘扇$女权,文艺,中国,同性,2011,剧情,Les,爱情,$王颖$Angela Workman , 罗纳德·巴斯 , Michael Ray , 沈亿丽 , 邝丽莎,$2011-06-24$p1263875538.jpg$3899$剧情,历史,$历史片:6,剧情片:5,$国产$雪花秘扇$英语,汉语普通话,韩语,$中国大陆,美国,$104$危险关系,幸福额度,无人驾驶,隐婚男女,摇摆de婚约,倩女幽魂,我愿意,画皮2,全球热恋,婚前试爱,$
1193$17515$3.5$20275$时为北宋仁宗年间，君不君，臣不臣，大宋江山内忧外患。危难之际，杨继业率领的杨家将与异族抗战，却相继命丧沙场。及至天门关陷落，杨家虎将杨宗保（任贤齐 饰）战死，北宋江山岌岌可危。在这关键时刻，天子擢升杨家老太君佘赛花（郑佩佩 饰）为监军、宗保之子杨文广（肖明玉 饰）挂帅统领一万人马对抗西夏国十万大军。 此时杨门男儿多以战死，为报国恩，身怀绝世武功的杨门女将在佘太君、穆桂英（张柏芝 饰）等人的率领下朝向关外行进。　　本该是如花美眷刺绣描兰的的女儿家，为了国家大义捐弃身血在所不惜，由此谱写了六方百年的杨门女将的不朽传奇……$1.6,2.6,15.0,28.5,52.3,$张柏芝,任贤齐,刘晓庆,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2173427564.jpg$杨门女将之军令如山$张柏芝,任贤齐,动作,中国电影,2011,香港电影,香港,中国,$陈勋奇$陈勋奇 , 柳蘅 , 马红路,$2011-11-18$p2173427564.jpg$3897$剧情,动作,古装,$动作片:0,剧情片:0,$国产$杨门女将之军令如山$汉语普通话,粤语,$中国大陆,香港,$108$大武当之天地密码,苏乞儿,御前侍卫,关云长,石将军石勇,战·无双,舍身技,蔡李佛拳,血滴子,绝色武器,$
6238$61434$6.7$78361$香港旺角的西洋菜街，商铺林立，游人络绎不绝。哈公（曾志伟 饰）和石坚（张学友 饰）的手机店隔街相望，两家为抢生意各出奇招，互不相让。其实二人多年前本为好友，当年二人智斗包租婆的故事至今仍传为佳话，结果最后却为争小桃红（袁咏仪 饰）反目成仇。如今，已为哈嫂的小桃红和哈公相亲相爱，但在心底对曾经的好朋友石坚也仍关爱有加。两家的儿女们私下也有所往来，并逐渐互生好感。大业主租金要翻三倍，商户们为此伤透脑筋。频频有神秘人从高处扔硫酸水，生活在小街的人们陷入恐慌。为了维护生存的权益，为了还西洋菜街以安宁，商户们决定团结一致，共同捍为自己的家园……　　本片由邵氏和TVB合作拍摄，因集结两岸三地的100多位明星参演，所以有港版《建国大业》之称。$8.4,31.8,48.4,9.5,1.8,$张学友,曾志伟,袁咏仪,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p936338641.jpg$72家租客$喜剧,香港电影,香港,七十二家租客,TVB,张学友,2010,曾志伟,$曾志伟 / 叶念琛 / 钟澍佳$叶念琛 , 曾志伟 , 叶锦鸿 , 叶天成 , 黃洋达,$2010-02-11$p936338641.jpg$3863$喜剧,$喜剧片:41,$国产$72家租客$粤语,$香港,$99$爆笑角斗士,武林外传,我爱HK,大兵小将,老师嫁老大,矮仔多情,行运超人,高兴,新扎师妹2,伦文叙老点柳先开,$
1933$38080$5.5$49761$身手敏捷、青春阳光钟爱芳（蔡卓妍 饰）终于成为像他爸爸钟点工（许绍雄 饰）一样的警察，她第一天上班就遇到一起大案。重案组为了指证黑帮分子天爷（王晶 饰），四处寻找重要证人肥威（林雪 饰），而天爷也欲杀肥威灭口。爱芳初露锋芒，打败天爷手下，抓住肥威。而肥威提出一个要求，只要警方能保护他参加华夏杯青春小姐选美的女儿君君（李曼筠 饰），他便同意出庭作证。重案组警司陆志昂（陆毅 饰）派爱芳混入选美队伍，暗中保护君君，与此同时，陆志昂和警队精英袁子丹（樊少皇 饰）、男人婆铁玛丽（吴君如 饰）也混入电视台，相机而动。天爷知晓君君身世，遂派出杀手向她袭来。各方势力云集于此，连番较量在所难免……$2.9,13.1,50.0,25.7,8.3,$蔡卓妍,吴君如,陆毅,$http://img3.douban.com/lpic/s4161572.jpg$美丽密令$喜剧,香港,搞笑,2010,香港電影,爱情,中国,港片,$王晶$王晶,$2010-03-30$s4161572.jpg$3835$喜剧,$喜剧片:9,$国产$美丽密令$粤语,汉语普通话,$香港,中国大陆,$98$花田喜事2010,神奇侠侣,大内密探灵灵狗,家有喜事2009,越光宝盒,决战刹马镇,十全九美,东成西就2011,熊猫大侠,八星抱喜,$
292$507$4.8$559$波卡波卡是有魔法兽的世界，喜欢与魔法兽为伴的公主“凯美莉（赵粤 饰）”拥有与魔法兽沟通的力量。然而一天，三只魔法兽突然失控逃走了。为了找回魔法兽，凯美莉来到了人类世界。　　在人类世界，美琪（赵今麦 饰）美雪（刘黛希 饰）疯狂迷上了SNH48，令小蓝（戴萌 饰）头疼不已。一次偶然，她们与十分相像SNH48某位成员的凯美莉相遇了。　　在小魔仙们的帮助下，凯美莉成功收回了两只魔法兽。可第三只魔法兽，居然在SNH48的演唱会上捣起乱来。幸亏，凯美莉在小蓝、美琪、美雪的帮助下，击退了那头魔法兽，救回SNH48的几位成员，更成功阻止了神秘的幕后黑手布局的阴谋……$16.7,8.5,14.9,16.7,43.1,$赵粤,戴萌,赵今麦,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2266982794.jpg$巴啦啦小魔仙之魔箭公主$巴拉巴拉小魔仙,SNH48,赵粤,中国,电影,戴萌,烂片,2015,$陈诚$翟丽敏 , 王薇 , 刘月峰,$2015-10-01$p2266982794.jpg$3826$奇幻,冒险,$冒险片:5,奇幻片:4,$国产$巴啦啦小魔仙之魔箭公主$汉语普通话,$中国大陆,$92$我的吸血鬼老板,与贼同屋,几近完美,屌丝骑士,换帽子,极道大战争,乌龙骑士团,候机室情缘,哈啦夏令营,地狱魔婴,$
743$20306$3.8$23434$民国初期，相传武当山有稀世宝藏，百年轮回一次的武林盛会即将开战，各路高手齐聚道教圣地武当山争当“天下第一”，神秘女子（杨幂 饰）使绝招抢夺大会战贴加入战局，表面上以武会友，背里却为一桩家族使命，而考古教授（赵文卓 饰）带着自幼习武的女儿，为传说中的镇山之宝混入武当；一名至孝的俗家弟子（樊少皇 饰)偶然成为了武当代表，与各地武术家争夺冠军,却不知陷入自张三丰创派后武当最大的危机中……$2.5,2.7,18.8,34.9,41.1,$赵文卓,杨幂,樊少皇,$http://img3.douban.com/lpic/s10321222.jpg$大武当之天地密码$动作,赵文卓,中国电影,武术,2012,武侠,喜剧,香港,$梁柏坚$陈汗,$2012-07-06$s10321222.jpg$3807$喜剧,动作,冒险,$动作片:1,喜剧片:1,$国产$大武当之天地密码$汉语普通话,$中国大陆,香港,$100$终极格斗,御前侍卫,泰拳风云,血滴子,石将军石勇,舍身技,蔡李佛拳,四大名捕,绝色武器,光辉岁月,$
4691$9023$6.9$10761$19世纪，大不列颠帝国雄霸海上，维多利亚女王骄扬跋扈（伊梅尔达·斯汤顿 Imelda Staunton 配音），但是横行四海的海盗仍令她愤恨不已。这群不法之徒中，海盗船长（休·格兰特 Hugh Grant 配音）则显得有些寒酸，他手下跟着一帮老弱病残，每次打劫虽然斗志昂扬，却总是了无所得。这一天，他在血色之岛上受到了业内高手黑鬼贝拉（杰里米·皮文 Jeremy Piven 配音）和弯刀莉兹（萨尔玛·海耶克 Salma Hayek 配音）等人的嘲笑。为了证明实力，赢得年度海盗大奖，船长开始四处劫掠，结果意外结识了生物学家达尔文（大卫·田纳特 David Tennant 配音）。达尔文发现，船长的宠物竟然是早已灭绝的渡渡鸟。于是他花言巧语劝诱船长去伦敦参加年度科学家大赛，而船长也离他的海盗之路越来越远……　　本片为英国阿德曼公司首部3D粘土停格动画。$10.1,34.5,47.4,6.9,1.1,$休·格兰特,萨尔玛·海耶克,大卫·田纳特,$http://img3.douban.com/lpic/s10275461.jpg$神奇海盗团$动画,英国,粘土动画,喜剧,2012,冒险,美国,搞笑,$彼得·洛伊德 / 杰夫·纽威特$吉德安·狄福,$2012-06-01$s10275461.jpg$3800$喜剧,动画,家庭,冒险,$动画片:27,喜剧片:47,$进口$神奇海盗团$英语,$英国,美国,$88$咕噜牛宝宝,亚瑟·圣诞,通灵男孩诺曼,野蛮人罗纳尔,老雷斯的故事,吉诺密欧与朱丽叶,梦工厂动画明星惊魂夜特辑,天降美食,兰戈,小鱼历险记,$
915$5874$4.4$7010$话说某朝某代，蜀中有一户唐门，祖上本是武功高强的盖世英雄，传至唐方海一辈，则一心教授四个儿子饱读圣贤之书。然而唐家第三子唐吉（郭涛 饰）字可德，无心圣贤，专好武侠神怪小说，以至于走火入魔，不辨虚实。这一日，唐吉可德佩戴祖宗的甲胄和霸王枪，骑着家中的瘦马爪黄飞电离家出走，他访名山，会高友，指望打通任督二脉成为爵士奇侠。　　当他路过桑家村，恰巧撞见豪强富贵强抢民女翠花（林嘉欣 饰）。唐吉可德挺身而出，凑巧打败豪强的狗腿子令狐有味（刘桦 饰），但是翠花早已被人掳向长安。唐收当地羊倌桑丘（王刚 饰）为仆，为了伟大的正义事业和美丽的香香公主一路向长安进发……$3.3,8.4,24.3,30.8,33.2,$郭涛,林嘉欣,王刚,$http://img4.douban.com/lpic/s4232958.jpg$魔侠传之唐吉可德$中国电影,喜剧,唐吉可德,郭涛,阿甘,中国,2010,大陆,$阿甘$俞白眉,$2010-10-15$s4232958.jpg$3775$剧情,喜剧,动作,爱情,武侠,古装,$剧情片:0,喜剧片:3,$国产$魔侠传之唐吉可德$汉语普通话,$中国大陆,$107$饭局也疯狂,神奇侠侣,花田喜事2010,东成西就2011,大有前途,大笑江湖,熊猫大侠,举起手来2：追击阿多丸号,越光宝盒,隋朝来客,$
8838$255458$7.4$327116$大老板李成功（徐峥 饰）遇上挤奶工牛耿（王宝强 饰）之后，旅途便频出状况。被情人逼迫回长沙老家跟老婆摊牌的李成功，机场遭遇到前往长沙讨债的乌鸦嘴牛耿。牛耿人如其名，不但耿直憨厚，而且透出一股傻气。先是登机前安检一口气喝完一大罐牛奶，后来又飞机上让乘务员开窗，好不容易折腾到飞机到达长沙上空，结果让他咒得因长沙大雪飞机被迫返航。无奈挤上火车硬座车厢的李成功刚松了一口气，却又一次在人群中看到牛耿。牛耿就像李成功生命中的瘟神一样，只要他“金口一开”，便会出现如他所言的意外。由于途中的频频意外，两人从火车换乘巴士，又从巴士爬上拖拉机。尽管牛耿的乌鸦嘴让李成功吃尽苦头，但这个混身透着傻气的青年却用自己真诚与乐观感染着李成功。一路的颠簸之后，两人最终到达长沙又回到各自的生活轨迹中去，然而旅途中所遭遇的种种却影响着两人之后的生活……　　本片由香港资深电影人文隽担当监制。$14.8,47.3,33.6,3.6,0.7,$徐峥,王宝强,李曼,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p500548437.jpg$人在囧途$喜剧,搞笑,内地,黑色幽默,温情,2010,人生,公路,$叶伟民$田羽生 , 史晨赟 , 徐元丰,$2010-06-04$p500548437.jpg$3739$喜剧,$喜剧片:67,$国产$人在囧途$汉语普通话,$中国大陆,$91$人再囧途之泰囧,夜·店,宝贝计划,大内密探零零发,爱情公寓2,武状元苏乞儿,三傻大闹宝莱坞,唐伯虎点秋香,小鬼当家,让子弹飞,$
10678$11387$6.1$13429$资深刑警王志毅（苏有朋 饰），办案效率奇差，婚姻介绍的相亲照看得比嫌犯照还认真，对危险的任务预感奇准，总能在适当的时刻拉肚子躲警报。 但这一次，一向不被长官器重的志毅，突然被指派一项超级任务──监视刚从警校毕业的新进同事高依萍（林依晨 饰）。原来高依萍是警察署长的女儿，署长说不动女儿放弃当警察，只好细心挑选女儿的搭挡。经过考量，擅于闪躲任务、求安全的志毅正是最佳人选！　　从搭挡的第一天起，两人就被上司故意发配处理闲差，志毅乐得开心，依萍的热情却被浇了一大盆冷水。依萍的满腔热血，碰上了志毅的吊儿郎当，两人成天斗嘴，成了水火不容的冤家搭挡。 然而，他们却在一桩调查社区小狗意外死亡案件的过程中，误打误撞地查到遭通缉毒贩草纸（吴中天 饰）的下落，也因而卷入一起连续凶杀案。　　第一次碰到棘手的案子，依萍兴奋地想要要揪出幕后凶手，证明自己，志毅却一心只想把依萍拉出危险以求自保。这对冤家在拉扯之间，渐渐卷入整个案件的核心，却也随着破案线索的一一浮现，在凶手呼之欲出之际，陷入连他们自己都不自知的危险中……$5.2,20.6,51.5,17.6,5.1,$苏有朋,林依晨,吴中天,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2171857992.jpg$甜蜜杀机$台湾,喜剧,苏有朋,2014,剧情,小资,台湾电影,林依晨,$连奕琦$于尚民 , 陈嘉振 , 连奕琦,$2014-03-07$p2171857992.jpg$3723$喜剧,爱情,犯罪,$喜剧片:20,爱情片:18,$进口$甜蜜杀机$汉语普通话,$台湾,$101$撒娇女人最好命,澳门风云2,啊朋友还钱,百星酒店,江湖论剑实录,分手大师,六福喜事,一夜惊喜,一路顺疯,有种你爱我,$
1220$7702$4.3$8889$社会上甚有地位的裘氏一族正准备迎接一场盛大的订婚派对，一位不速之客贾探员（古天乐 饰）却突然到访，并带来少女张小娟一尸两命的自杀命案，划破了裘家欢乐的气氛。裘家上至老爷（曾志伟 饰）太太（毛舜筠 饰）少爷（林家栋 饰）小姐（吴千语 饰），下至管家（罗兰 饰）均表示从不认识张小娟，岂料贾探员竟凭着死者的一本日记和一张照片，将裘家众人的华丽皮囊一一扯下，揭示出每人都跟死者有着莫大的关连！　　一场华丽的世纪夜宴如期举行，一片欢乐下，这名探员的到访，会彻底影响裘家的世纪盛宴吗？　　电影改编自英国着名舞台剧《An Inspector Calls》。$3.1,7.9,25.7,28.7,34.5,$古天乐,张翰,曾志伟,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2221880001.jpg$神探驾到$喜剧,香港,古天乐,2015,悬疑,香港电影,搞笑,张翰,$黄百鸣 / 邱礼涛$黄子桓 , 约翰·博因顿·普里斯特利,$2015-02-06$p2221880001.jpg$3720$喜剧,爱情,悬疑,奇幻,$悬疑片:5,喜剧片:2,$国产$神探驾到$汉语普通话,粤语,$香港,中国大陆,$92$黄金福将,烂滚夫斗烂滚妻,江湖论剑实录,横冲直撞好莱坞,将错就错,六福喜事,超级经纪人,吉星高照2015,一路惊喜,疯狂72小时,$
5450$16802$3.5$15806$夜幕降临，从太平洋中心好运岛飞往新加坡的大洋航空615次航班正准备起飞。由于近几年乘客锐减，该航班即将取消，此次也是这架飞机最后一次飞行。方木（辜承 饰）、沈吟（伊娜 饰）、刘夏（李晨浩 饰）等寥寥九位乘客走入机舱。机长查尔斯（艾德·维斯特维克 ED Westwick 饰）颇有些伤感和落寞地向乘客们通报了最后一次飞行的消息。孤独而漫长的旅程，乘客们相继睡去，花花公子刘夏不忘勾搭空姐杰西卡（江琳琳 饰）寻求艳遇。　　夜色越来越浓，超级月亮升上高空，杰西卡竟然衣衫凌乱惨死机舱。死亡的恐怖氛围迅速蔓延，所有人都为各自的命运担忧，而神秘凶手却未打算就此罢休……$3.2,2.5,13.8,27.7,52.8,$爱德·维斯特维克,朱珠,艾米丽·桑斯芮,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2173238135.jpg$绝命航班$灾难,惊悚,烂片,美国,2014,悬疑,Ed,电影,$周文武贝$周文武贝 , 彼特·卡梅隆,$2014-03-21$p2173238135.jpg$3679$动作,惊悚,灾难,$灾难片:1,惊悚片:1,$国产$绝命航班$英语,汉语普通话,$美国,中国大陆,$86$血彩,冷瞳,诡拼车,诡替身,毁灭前夕：倒数救援,午夜微博,暴风危城,咒·丝,启示录：庞贝,撞机,$
10007$16637$6.8$19114$赞佩里尼（杰克·奥康奈尔 Jack O'Connell 饰）是一位长跑运动员，他热爱这项运动，并且有幸参加了1936年的柏林奥运会。1939年，第二次世界大战爆发，踌躇满志的赞佩里尼加入军队，为祖国报效，他成为了一名空军投弹手。　　一次任务中，一场意外让赞佩里尼所驾驶的战斗机于海上坠毁，他和战友们在一艘小小的救生筏上度过了艰苦而又漫长的47天，然而，当他们获救之时，噩梦才刚刚开始。赞佩里尼成为了敌对国日本的俘虏，并且在集中营里结识了名叫渡边睦弘（石原贵雅 饰）的军官，在这里，赞佩里尼遭受到了非人的折磨和拷打，尽管幸存，但这一段经历在他的心灵上留下了不可磨灭的伤痕。战争结束了，可赞佩里尼的噩梦并没有终结。$11.8,30.7,45.6,10.1,1.8,$杰克·奥康奈尔,多姆纳尔·格利森,加内特·赫德兰,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2222056402.jpg$坚不可摧$美国,战争,传记,励志,军事,2014,剧情,人生,$安吉丽娜·朱莉$乔尔·科恩 , 伊桑·科恩 , 理查德·拉·格拉文斯 , 威廉姆·尼克尔森 , 劳拉·希伦布兰德,$2015-01-30$p2222056402.jpg$3678$剧情,传记,战争,运动,$传记片:17,战争片:19,$进口分账$坚不可摧$英语,日语,意大利语,$美国,$138$摩纳哥王妃,曼德拉,拉芙蕾丝,钱学森,乔布斯,危机解密,海明威与盖尔霍恩,黄金时代,白宫管家,大眼睛,$
5317$42348$5.5$54541$十三世纪，牧师已经开始用“所罗门之书”对抗女巫和恶魔。一百年后，在十字军战争中因为战功卓著而声名鹊起的骑士贝曼（尼古拉斯·凯奇 Nicolas Cage 饰）和老搭档菲尔森(朗·普尔曼 Ron Perlman 饰）厌倦了战争的残酷，二人解甲返乡，但他们在小镇上看到的却是瘟疫肆虐的景象。贝曼和菲尔森因逃兵的身份被收押，当地领主了解二人的功勋，随即代表教会委托给他们押送一个女巫去修道院接受审判的任务。贝曼、菲尔德以及当地的一位牧师、一名骑士，还有一个担任向导的盗贼组成了一支押送队。笼中的少女看起来毫无威胁并且无辜，贝曼难以相信她是带来瘟疫的女巫。沿路一位年轻骑士加入了他们的队伍，但同时莫名的血腥异像也反复出现，贝曼一行在抵达终点时终于发现，这一切都是恶魔的一场阴谋……$2.4,12.3,51.4,27.7,6.1,$尼古拉斯·凯奇,朗·普尔曼,斯蒂芬·坎贝尔·莫尔,$http://img4.douban.com/view/photo/photo/public/p1086794968.jpg$女巫季节$灵异,美国,奇幻,2011,宗教,惊悚,动作,科幻,$多米尼克·塞纳$Bragi F. Schut,$2011-08-19$p1086794968.jpg$3674$动作,奇幻,冒险,$动作片:12,奇幻片:10,$进口$女巫季节$英语,$美国,$95$龙骑士,所罗门王凯恩,最后的风之子,波西·杰克逊与神火之盗,灵魂战车2：复仇时刻,诸神之战,魔法师的学徒,圣杯神器：骸骨之城,魔兽战场,龙与地下城,$
